season,week,team,QBID,QBname,off_rt,def_good,power,recent_QBID,recent_QBname,qb_value,career_starts,power_final,hfa,off_wepa,def_wepa,off_epa,def_epa,off_pass_epa,def_pass_epa,off_rush_epa,def_rush_epa,off_eckel_rate,def_eckel_rate,off_success,def_success,proe,def_proe,games,team_name,conference,division,logo,power_rank,off_rank,def_rank,off_wepa_rank,def_wepa_rank,off_epa_rank,def_epa_rank,off_pass_epa_rank,def_pass_epa_rank,off_rush_epa_rank,def_rush_epa_rank,off_eckel_rank,def_eckel_rank,off_success_rank,def_success_rank,power_change,rank_change
2026,1,PHI,00-0036389,Jalen Hurts,-0.23837780973105627,0.4129740467037051,0.1745962369726488,00-0036389,Jalen Hurts,1.1761120716351385,96,1.3507083086077873,2.2544463718431462,5.02669031174082,-3.231571559127873,0.02596851266770771,-0.060921356555209125,0.09744400074965293,-0.031318670575284334,-0.07151611135516758,-0.10835293295486133,0.4413793103448276,0.5103448275862069,0.43243243243243246,0.42248908296943233,-0.02514906434930649,-0.022255033832212927,0,Philadelphia Eagles,NFC,NFC East,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,11,21,10,13,10,15,7,13,8,21,8,27,19,23,7,0,0
2026,1,CHI,00-0039918,Caleb Williams,0.6705653651062686,-0.2716862844609491,0.3988790806453195,00-0039918,Caleb Williams,0.947771660136198,38,1.3466507407815174,2.2544463718431462,5.627753772425362,1.5422004173474606,0.05864362620535646,0.0012453205813121586,0.09359928022750737,0.030365921429155125,0.00984588362305556,-0.04278020318569305,0.5733333333333334,0.5,0.45397489539748953,0.4581861012956419,-0.03560642644005922,-0.04833632956295187,0,Chicago Bears,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,12,8,20,12,26,10,13,14,12,5,21,2,18,13,23,0,0
2026,1,GB,00-0036264,Jordan Love,0.8470850135870691,-0.19458470046243415,0.652500313124635,00-0036264,Jordan Love,0.3160154627335015,55,0.9685157758581364,2.2544463718431462,12.391992074141806,-1.391903920458696,0.15221101944594848,0.015496287480980591,0.28885992980851993,0.09639565119883738,-0.0349792687219577,-0.1110092331203139,0.5572519083969466,0.4883720930232558,0.48323699421965316,0.43867403314917125,-0.02273797673355703,-0.05311292826748813,0,Green Bay Packers,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,13,4,18,2,14,2,17,1,21,11,7,9,13,3,12,0,0
2026,1,LAC,00-0036355,Justin Herbert,0.3014587757877454,0.8459625346648008,1.1474213104525461,00-0036355,Justin Herbert,-0.18547450223851858,101,0.9619468082140276,2.2544463718431462,4.674446663844918,-3.9854212572360654,-0.0059634608155110635,-0.07361699627602546,0.03262322738255831,-0.06574602086896728,-0.07012761090487213,-0.08715818094014198,0.5357142857142857,0.4642857142857143,0.44420600858369097,0.41717049576783555,0.010132664251592354,0.009487712203369383,0,Los Angeles Chargers,AFC,AFC West,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,14,13,6,14,7,22,5,21,2,20,13,12,9,16,6,0,0
2026,1,CIN,00-0036442,Joe Burrow,-0.0912587200120134,-0.977288689226453,-1.0685474092384664,00-0036442,Joe Burrow,1.9518833478951687,87,0.8833359386567023,2.2544463718431462,3.8412032305906343,6.018715110800288,-0.030775870570629926,0.16087795907549568,-0.03295568647027286,0.23468918008324866,-0.026251441693020527,0.05483650140128456,0.5,0.5755395683453237,0.4435754189944134,0.5,0.016977040442275455,-0.007139653276195862,0,Cincinnati Bengals,AFC,AFC North,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,15,19,28,19,32,26,32,26,31,10,30,17,32,17,32,0,0
2026,1,DEN,00-0039732,Bo Nix,-0.29095278766248533,0.5390560955565018,0.24810330789401647,00-0035264,Jarrett Stidham,0.3580245089122641,39,0.6061278168062806,2.2544463718431462,3.8711167293463147,-4.80065536909049,0.05185123940627057,-0.04372269384002784,0.11482630302279899,-0.014639893467832538,-0.053591158176447044,-0.10142519266766373,0.44666666666666666,0.4064516129032258,0.4364224137931034,0.3863393810032017,0.016538921615293134,0.014958335441746908,0,Denver Broncos,AFC,AFC West,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,16,22,9,18,5,11,8,11,10,18,11,26,2,21,2,0,0
2026,1,PIT,00-0023459,Aaron Rodgers,-0.09750120159417985,0.12718795225902424,0.029686750664844386,00-0023459,Aaron Rodgers,0.23806946443406748,149,0.2677562150989119,2.2544463718431462,3.8340531482215123,-0.4434185541135601,0.03380656946826313,0.02671005575625717,0.06630254543170248,0.047068637346932805,-0.015857091909823408,-0.007613503289179443,0.45985401459854014,0.4965034965034965,0.44776119402985076,0.4471794871794872,5.520903009273734e-5,-0.015351687726503065,0,Pittsburgh Steelers,AFC,AFC North,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,17,20,16,20,17,14,21,17,13,9,27,23,15,14,18,0,0
2026,1,MIN,00-0035228,Kyler Murray,-0.8281651340204244,0.6121723913469319,-0.21599274267349244,00-0039923,J.J. McCarthy,0.3619209389282835,89,0.14592819625479103,2.2544463718431462,-3.222371777122325,-4.949059900857833,-0.09252726049067256,-0.03488820335429426,-0.09996932281453089,-0.03607588236275099,-0.07954162112965443,-0.03352594984098002,0.410958904109589,0.4931506849315068,0.43246592317224286,0.43209876543209874,-0.0035013181920890797,-0.05750895138395738,0,Minnesota Vikings,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,18,28,8,28,4,28,9,29,6,23,23,28,14,22,10,0,0
2026,1,TB,00-0034855,Baker Mayfield,-0.5972099703790192,0.1222659893034479,-0.47494398107557134,00-0034855,Baker Mayfield,-0.08488473524165811,128,-0.5598287163172294,2.2544463718431462,4.626769392804164,-0.191257724831514,-0.006401190740943732,0.007306164119744237,0.03824975749518507,0.0705813222107096,-0.07900641535153277,-0.11540929399606738,0.48299319727891155,0.496551724137931,0.4261057173678533,0.4547537227949599,-0.02042127213084205,0.022771700712362525,0,Tampa Bay Buccaneers,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,19,26,17,15,18,23,15,20,19,22,6,22,16,27,20,0,0
2026,1,IND,00-0035710,Daniel Jones,0.7363085450844782,0.23302131214969346,0.9693298572341716,00-0040206,Riley Leonard,-1.6941611911717833,87,-0.7248313339376117,2.2544463718431462,9.409819312810422,0.007691027561115726,0.11207868340531653,-0.0074964521008990545,0.12929882220945632,0.058144799771566794,0.08627300531136343,-0.13099777401292445,0.5579710144927537,0.5177304964539007,0.47434435575826683,0.45569620253164556,0.003129609506674089,0.016114196924638485,0,Indianapolis Colts,AFC,AFC South,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,20,6,14,6,20,6,11,10,15,1,4,8,21,5,21,0,0
2026,1,SF,00-0037834,Brock Purdy,0.3017380536335388,-0.5135999268348526,-0.21186187320131378,00-0037834,Brock Purdy,-0.7253028148743654,56,-0.9371646880756792,2.2544463718431462,6.8315225676375615,-0.052869240806038435,0.07310829688793824,0.049546705139566445,0.1620222401561481,0.13018233805527157,-0.056824612208005776,-0.0850094117927196,0.5652173913043478,0.5109489051094891,0.48429035752979416,0.4783599088838269,-0.010633177393942123,-0.005705610008634752,0,San Francisco 49ers,NFC,NFC West,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,21,12,24,9,19,9,22,9,23,19,14,4,20,2,28,0,0
2026,1,CLE,00-0033537,Deshaun Watson,-1.9081074078273819,0.986945683828772,-0.9211617239986098,00-0040668,Shedeur Sanders,-0.04860734906205976,78,-0.9697690730606696,2.2544463718431462,-12.160036442098903,-6.207657203565193,-0.18265969065367998,-0.0818950030421778,-0.2123271375053712,-0.04170656444684237,-0.12944085522433849,-0.13551628960636508,0.345679012345679,0.4339622641509434,0.3436123348017621,0.38615023474178406,-0.036492546039651345,-0.051693811715905744,0,Cleveland Browns,AFC,AFC North,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,22,31,4,32,3,32,4,32,5,28,3,32,4,32,1,0,0
2026,1,NYG,00-0040691,Jaxson Dart,0.19703615129682017,-1.1081147373827,-0.9110785860858799,00-0040691,Jaxson Dart,-0.2726541750996159,15,-1.1837327611854958,2.2544463718431462,3.261787113395754,4.380986056191454,0.042978470983574296,0.14303873840410963,0.10685832434558423,0.13943507698549434,-0.05309413169807655,0.1490343953730522,0.5174825174825175,0.5517241379310345,0.4309799789251844,0.48313384113166485,-0.041810558909321574,-0.0013503543384962504,0,New York Giants,NFC,NFC East,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,23,16,29,21,30,12,29,12,26,17,32,14,27,24,29,0,0
2026,1,LV,00-0029604,Kirk Cousins,-2.132800997764239,-0.36072185573104654,-2.4935228534952856,00-0038102,Kenny Pickett,0.6625982530158835,148,-1.8309246004794022,2.2544463718431462,-10.607722806579028,-1.6116283166231111,-0.18024722724330297,0.05716771748080574,-0.11609520578049598,0.1621266195606376,-0.3064363683624508,-0.07625019038684125,0.3472222222222222,0.5652173913043478,0.3962962962962963,0.4644030668127054,0.0030937650940777092,-0.014547344768329862,0,Las Vegas Raiders,AFC,AFC West,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,24,32,22,31,12,31,24,30,27,32,16,31,29,30,24,0,0
2026,1,NO,00-0040743,Tyler Shough,-0.7182250396638743,0.35392162267682803,-0.36430341698704627,00-0040743,Tyler Shough,-1.6024860745586127,12,-1.966789491545659,2.2544463718431462,-5.541183228377387,-3.7139229303156926,-0.09776871170492245,-8.010337572524009e-4,-0.06357129139408116,0.09297047161423594,-0.1566699401209088,-0.10744313790521952,0.45,0.475177304964539,0.4298245614035088,0.4426605504587156,-0.0421372272636316,-0.05346924249661827,0,New Orleans Saints,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,25,27,12,29,8,29,12,27,20,30,9,25,11,25,15,0,0
2026,1,TEN,00-0040676,Cam Ward,-1.381141824818914,-0.7032485574622616,-2.0843903822811756,00-0040676,Cam Ward,-0.24472147138832606,20,-2.3291118536695015,2.2544463718431462,-6.170714535387764,0.10027972486849744,-0.1508997853631293,0.10711508767979874,-0.16895418820776853,0.20641946539454398,-0.11354810411570535,-0.04128043721031491,0.3673469387755102,0.5238095238095238,0.3825265643447462,0.4563986409966025,-0.027263663740592522,0.02751526932472764,0,Tennessee Titans,AFC,AFC South,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,26,30,25,30,21,30,27,31,28,25,22,30,23,31,22,0,0
2026,1,ARI,00-0033119,Jacoby Brissett,-0.3478509285293043,-0.7763405595644115,-1.1241914880937158,00-0033119,Jacoby Brissett,-1.270272710901199,68,-2.394464198994915,2.2544463718431462,0.420014320144637,1.850459305609373,-0.01654128287875517,0.057979689318510254,0.04837779485972226,0.12537550082244775,-0.1662344140214299,-0.045232182013234035,0.5,0.5625,0.4365904365904366,0.48645598194130923,0.04901905535701999,-0.0139770490404839,0,Arizona Cardinals,NFC,NFC West,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,27,23,27,26,27,25,25,19,22,31,20,17,28,20,30,0,0
2026,1,ATL,00-0033662,Cooper Rush,0.17788120567978716,-0.29167781519193914,-0.11379660951215198,00-0029604,Kirk Cousins,-2.8193521561779025,17,-2.9331487656900546,2.2544463718431462,2.193456051856984,0.5947640161828105,-0.005141116691730793,0.025131267288846553,0.026064275173631683,0.05939766154866331,-0.04928532957443867,-0.026315784480739814,0.4589041095890411,0.5460992907801419,0.4556677890011223,0.46511627906976744,-0.04644189787161058,-0.01232441069953306,0,Atlanta Falcons,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,28,17,21,24,22,21,20,22,16,14,24,24,26,11,25,0,0
2026,1,MIA,00-0038128,Malik Willis,0.04668908152512241,-0.769070154066608,-0.7223810725414855,00-0040234,Quinn Ewers,-2.6313914950956963,9,-3.353772567637182,2.2544463718431462,2.702739791744595,1.8675514975299754,-0.0027498910849800945,0.05371138976752059,-0.01430588097122347,0.13803406101418278,0.013476933036720934,-0.06246142089024502,0.4927536231884058,0.5220588235294118,0.42714819427148193,0.4685714285714286,-0.04584807948592655,-0.038575289848188775,0,Miami Dolphins,AFC,AFC East,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,29,18,26,23,28,19,23,25,25,3,18,20,22,26,26,0,0
2026,1,CAR,00-0039150,Bryce Young,-0.43690288673012745,-0.5096201530337691,-0.9465230397638965,00-0039150,Bryce Young,-2.517879763010011,45,-3.4644028027739076,2.2544463718431462,3.196494753161437,1.4947800131999984,-0.00919680093131092,0.07063161329824179,0.021559477036560856,0.13285376950672242,-0.05205662764125623,-0.018052839228788066,0.48872180451127817,0.5354330708661418,0.4391891891891892,0.4443127962085308,-0.0672669279746271,-0.027604170719388293,0,Carolina Panthers,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/car.png,30,24,23,22,25,24,26,23,24,16,25,21,24,18,16,0,0
2026,1,WAS,00-0039910,Jayden Daniels,0.22828424800982283,-1.6962502307125789,-1.467965982702756,00-0026300,Josh Johnson,-2.5238545829438386,26,-3.9918205656465946,2.2544463718431462,6.160590925831929,4.124962570245896,0.02322806717328893,0.1465278787069223,0.06172596578143182,0.2547884605035287,-0.03625848169643624,-0.005559372932278158,0.549618320610687,0.5661764705882353,0.4650630011454754,0.47714604236343366,-0.021860171617108633,-0.008205145936960414,0,Washington Commanders,NFC,NFC East,https://a.espncdn.com/i/teamlogos/nfl/500/was.png,31,15,32,11,29,16,31,18,32,12,28,10,30,9,27,0,0
2026,1,NYJ,00-0030565,Geno Smith,-1.3691395737551755,-1.3323075411943717,-2.701447114949547,00-0040398,Brady Cook,-1.9848951423741064,73,-4.686342257323654,2.2544463718431462,-3.2192809743964355,0.771854123296279,-0.09120235307680848,0.12098927634472889,-0.08042389771611821,0.22822941635562313,-0.10835725199922841,-0.015049366738144622,0.38513513513513514,0.49664429530201343,0.4241019698725377,0.4419391206313416,-0.07878435578200167,-0.03175395041999602,0,New York Jets,AFC,AFC East,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,32,29,31,27,23,27,28,28,30,24,26,29,17,28,14,0,0
2026,2,CHI,00-0039918,Caleb Williams,4.786480655211744,0.2995801189688301,5.086060774180574,00-0039918,Caleb Williams,1.7776733673100469,38,6.863734141490621,2.179273653801746,38.38731806272401,2.3368619623897673,0.3605112906282023,0.12961469195475936,0.5509652428242611,0.24241036762338047,0.1428496309755636,-0.10623081171599386,0.6428571428571429,0.5384615384615384,0.5333333333333333,0.47058823529411764,-0.017077317039171855,0.03079825508243897,1,Chicago Bears,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,1,1,17,1,20,2,24,4,24,2,14,4,22,4,22,5.517083400709104,11
2026,2,BAL,00-0034796,Lamar Jackson,3.6456099238264184,-0.6832580001558135,2.962351923670605,00-0034796,Lamar Jackson,2.350877935449013,118,5.313229859119618,2.179273653801746,20.220593628496484,-9.936243143758244,0.20870756780831906,-0.22460371495143636,0.3159161839321314,-0.4094767222276248,0.10149895168450679,0.11595182476785819,0.5384615384615384,0.3333333333333333,0.46875,0.42592592592592593,-0.05824180081253871,-0.0407252115783868,1,Baltimore Ravens,AFC,AFC North,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,2,3,23,4,7,6,6,7,3,6,28,10,5,12,13,3.008736058786864,3
2026,2,KC,00-0033873,Patrick Mahomes,1.728486012553061,1.8546656817046956,3.5831516942577566,00-0033873,Patrick Mahomes,1.0172071754218157,150,4.600358869679573,2.179273653801746,7.236037086022677,-11.33615606972876,0.11825513521533026,-0.3776871638594694,-0.013778208537277252,-0.44169753262221484,0.25854056295247574,-0.2283296367463966,0.5,0.18181818181818182,0.4090909090909091,0.36,0.0037854040098009717,0.01740861296653748,1,Kansas City Chiefs,AFC,AFC West,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,3,11,5,12,5,11,1,20,2,1,7,12,1,22,4,2.8961961501000006,7
2026,2,BUF,00-0034857,Josh Allen,1.7550305289169987,0.7374766119786078,2.4925071408956065,00-0034857,Josh Allen,2.004152262757969,142,4.496659403653576,2.179273653801746,30.526287567235,7.904548915983664,0.27796882224221925,0.07125204504809954,0.5556850187087234,0.09770008864808573,-0.26284692877149946,0.03030023560295963,0.6363636363636364,0.45454545454545453,0.4107142857142857,0.4810126582278481,0.03658793135122819,-0.04761015529496759,1,Buffalo Bills,AFC,AFC East,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,4,10,13,2,25,4,20,3,17,28,24,5,16,21,24,1.536300248520825,-1
2026,2,JAX,00-0036971,Trevor Lawrence,3.642584730129043,-0.4789652134643916,3.1636195166646512,00-0036971,Trevor Lawrence,0.989761888261491,83,4.153381404926142,2.179273653801746,17.701447754999215,-5.053502819071291,0.30980750572774163,-0.20567135589170674,0.7306872199941427,-0.2569096055738317,-0.05301983415708681,-0.11937535642707527,0.75,0.5555555555555556,0.5925925925925926,0.43137254901960786,-0.04287695801920361,-0.09681628030889175,1,Jacksonville Jaguars,AFC,AFC South,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,5,4,20,5,10,3,7,1,5,13,12,2,25,1,16,1.8859036818582635,2
2026,2,NYG,00-0040691,Jaxson Dart,3.726564479001105,0.5242944160256013,4.250858895026706,00-0040691,Jaxson Dart,-0.5491481750281103,15,3.7017107199985957,2.179273653801746,23.80228013531601,10.210840805586788,0.36287164812639466,0.27086692074301716,0.6670460968505888,0.42457903913937783,0.058697199402200625,-0.09985054127173498,0.8571428571428571,0.42857142857142855,0.5909090909090909,0.4827586206896552,-0.043353268481565246,0.022889000588449934,1,New York Giants,NFC,NFC East,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,6,2,16,3,27,1,28,2,28,7,15,1,13,2,25,4.885443481184091,17
2026,2,HOU,00-0039163,C.J. Stroud,-0.09808100448848478,2.342931809672518,2.2448508051840332,00-0039163,C.J. Stroud,1.0005150107154792,54,3.2453658158995125,2.179273653801746,12.447887389715573,13.397655937692756,0.07125204504809954,0.2779688222422192,0.09770008864808576,0.5556850187087233,0.03030023560295963,-0.26284692877149946,0.45454545454545453,0.6363636363636364,0.4810126582278481,0.4107142857142857,-0.0476101552949676,0.036587931351228196,1,Houston Texans,AFC,AFC South,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,7,18,2,8,31,13,29,16,30,9,5,17,28,9,12,1.0477364346774762,1
2026,2,DET,00-0033106,Jared Goff,-0.47799456122042905,1.8718785178592934,1.3938839566388643,00-0033106,Jared Goff,1.7706213292540058,163,3.1645052858928704,2.179273653801746,1.1000130597667912,3.1779839713154026,-0.027195078101569202,0.01890009360217592,0.012184039862819521,0.051645186644107215,-0.07204351800545636,-0.07506408643119199,0.35714285714285715,0.35714285714285715,0.45454545454545453,0.43820224719101125,-0.014095531558835663,0.0409467216919769,1,Detroit Lions,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,8,19,4,19,23,19,16,19,16,14,18,24,8,13,18,0.3261046263001335,-4
2026,2,LA,00-0026498,Matthew Stafford,0.6405273852428301,1.8544950468891774,2.4950224321320076,00-0026498,Matthew Stafford,0.4232178604119742,160,2.918240292543982,2.179273653801746,-4.076883369784541,8.990059688330343,-0.22551306308208344,0.19018166458623073,-0.26990783286534925,0.22696893330453047,-0.1712527889025363,0.14156991663704893,0.4444444444444444,0.4444444444444444,0.43333333333333335,0.5692307692307692,-0.14808329964677494,0.05117313105326433,1,Los Angeles Rams,NFC,NFC West,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,9,15,6,25,26,28,26,29,22,24,30,18,14,16,30,-0.5546311092315785,-8
2026,2,MIN,00-0032950,Carson Wentz,-0.6483395203251856,1.82407399818551,1.1757344778603245,00-0035228,Kyler Murray,0.9273511380711871,101,2.1030856159315117,2.179273653801746,4.924283220529182,-3.9682085605988036,0.07141576177761003,-0.1813287349202483,0.23278755395617226,-0.05877491507986125,-0.12453570015350124,-0.43757763095014857,0.5,0.5,0.3870967741935484,0.38235294117647056,-0.07960034183180723,-0.030283709440161205,1,Minnesota Vikings,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,10,20,7,15,12,12,8,10,11,22,2,12,18,26,6,1.9571574196767205,8
2026,2,CIN,00-0036442,Joe Burrow,2.884734215359398,-2.9144654694157635,-0.029731254056365675,00-0036442,Joe Burrow,1.9998146838933886,87,1.970083429837023,2.179273653801746,3.301895670349708,5.962289757680111,0.0013344871423385763,-0.08135597741661169,-0.03035912743762582,-0.16839157483059206,0.04950878130388446,0.11831392253310803,0.6666666666666666,0.625,0.47619047619047616,0.5178571428571429,0.057167117084775655,0.026482702099851194,1,Cincinnati Bengals,AFC,AFC North,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,11,5,30,16,24,18,12,21,8,8,29,3,27,10,28,1.0867474911803205,4
